product_id,product_name,category,price,discount,average_rating,num_reviews,review_variance,description_keywords,title_similarity,image_quality_score,seller_id,seller_rating,seller_tenure_months,return_rate,shipping_time_days,complaint_count,verified_seller,price_to_market_avg_ratio,rating_to_review_ratio,discount_rating_correlation,genuine_label
P0804,Cashew Nuts Pro,Grocery,8114.29,44.07,2.42,323,1.79,authentic original,0.58,0.562,,3.51,27,17.631,9,12,0,1.43,,71.83,0
P0805,Smart TV Lite,Electronics,4462.43,33.2,3.67,448,1.718,discounted limited,0.684,0.726,,3.48,20,8.091,3,7,0,1.61,0.07,78.22,1
P0806,Puzzle Game Premium,Toys,6454.19,,2.58,408,1.05,,0.781,0.714,,4.63,37,17.765,8,6,0,0.94,0.02,110.45,1
P0807,,Beauty,6723.99,46.25,3.54,402,0.881,discounted warranty,0.639,0.661,,3.87,20,14.083,9,13,0,1.46,,75.87,1
P0808,Wireless Earbuds Pro,Electronics,839.27,26.11,3.64,516,1.323,replica discounted,0.712,0.81,,3.29,31,13.015,5,6,0,1.86,0.03,112.01,1
P0809,Action Figure Classic,Toys,7523.73,36.45,2.85,349,1.183,replica limited,0.877,0.819,,3.89,11,8.529,7,10,0,0.04,0.02,102.27,1
P0810,Blender Lite,Home,90250.38,44.88,4.34,303,1.327,discounted limited,0.785,0.584,,2.57,39,20.62,7,3,1,2.06,0.01,52.97,1
P0811,Silk Scarf Max,Fashion,8153.65,14.39,2.55,247,1.209,genuine imported,0.885,0.74,,4.12,34,25.752,6,3,1,1.96,0.01,,1
P0812,Electric Kettle Premium,Home,5714.72,34.45,3.2,306,1.593,premium authentic,0.729,0.839,,3.92,30,21.782,5,8,1,0.84,0.01,103.96,0
P0813,,Toys,2549.1,27.3,3.92,278,1.561,authentic warranty,0.707,0.837,,4.08,17,15.229,7,7,0,0.4,0,103.85,0
P0814,Hair Conditioner Max,Beauty,10422.59,47.98,4.94,287,1.123,discounted imported,0.74,,,3.87,20,15.899,9,12,,0.04,0.01,,1
P0815,Basmati Rice Classic,Grocery,7542.49,21.01,3.26,247,1.325,authentic imported,0.734,,,4.69,22,8.264,7,11,,,0.01,98.03,1
P0816,Green Tea Ultra,Grocery,13875.61,6.05,3.48,539,0.635,discounted warranty,0.625,0.657,,3.51,19,2.785,2,5,1,0.86,0.01,61.48,1
P0817,HD Camera Plus,Electronics,8363.25,31.48,2.91,650,,authentic imported,0.72,0.862,,3.29,34,5.791,7,12,0,1.11,0.02,101.51,0
P0818,Coffee Beans Lite,Grocery,928.42,25.38,4.03,301,1.208,authentic premium,0.753,0.865,,2.96,28,4.372,6,9,1,1.31,0.01,71.04,1
P0819,Denim Jeans Pro,,187.65,40.47,2.7,400,0.991,discounted limited,0.666,0.678,,3.21,29,13.581,,,1,11.85,0.01,72.34,0
P0820,Pillow Set Pro,Home,8024.95,40.43,3.98,490,1.201,premium warranty,0.741,0.742,,3.75,29,8.225,6,8,0,0.71,0.01,109.72,0
P0821,,,1132.73,29.13,3,374,1.543,,0.538,0.595,,3.35,23,16.762,7,9,1,3.27,0.02,77.4,1
P0822,Action Figure Lite,Toys,7807.96,22.53,4.29,464,0.956,authentic warranty,,0.595,,3.67,28,12.606,4,7,0,0.83,0.01,99.25,0
P0823,Robot Toy Classic,Toys,5548.83,21.08,3.92,464,0.787,authentic premium,0.743,0.611,,4.18,26,2.572,2,2,0,1.86,0.02,115.56,1
P0824,Stuffed Animal Lite,Toys,1262.13,55.94,2.28,382,1.252,premium sealed,0.764,0.746,,2.82,33,12.227,7,8,0,1.27,0.02,77.8,1
P0825,Denim Jeans Classic,Fashion,11474.06,25.69,2.85,438,0.996,imported authentic,0.833,0.639,,3.84,14,20.424,6,20,,,0.02,129.66,
P0826,Running Shoes Premium,Fashion,6646.69,43.65,3.58,779,1.061,refurbished replica,,0.598,,3.47,23,8.299,15,5,0,0.04,0.01,91.6,0
P0827,HD Camera Modern,Electronics,16266.47,32.75,2.87,257,1.443,discounted genuine,0.618,0.775,,3,31,15.494,6,7,1,0.65,0.02,70.9,0
P0828,Cotton Shirt Lite,Fashion,3928.5,28.19,3.72,477,1.473,premium genuine,0.678,0.604,,3.34,23,13.127,4,2,,3.48,0.03,109.34,1
P0829,Pillow Set Ultra,,19351.87,19.34,,,1.2,premium authentic,0.635,0.728,,4.72,29,15.611,2,5,0,0.69,0.03,88.38,1
P0830,Blender Pro,Home,7766.4,47.15,3.74,,0.852,imported authentic,0.869,0.67,,4.69,39,15.967,5,10,0,1,0.01,55,1
,Denim Jeans Classic,Fashion,2034.98,44.09,2.82,511,1.332,authentic premium,0.978,0.677,,3.79,31,15.566,7,10,0,1.44,0.01,103.73,1
P0832,Running Shoes Plus,Fashion,1277.12,23.39,2.17,243,1.084,refurbished limited,0.764,0.89,,3.84,26,17.63,8,5,0,0.38,0.02,79.31,1
P0833,Coffee Beans Premium,Grocery,73142.1,25.68,3.41,460,1.19,refurbished discounted,0.695,0.625,,3.51,,19.455,5,,1,0.2,0.02,87.35,1
P0834,Basmati Rice Modern,Grocery,5926.23,,3.86,250,1.274,replica limited,0.66,,,3.18,19,19.945,8,10,0,0.21,0.02,101.87,1
P0835,Stuffed Animal Ultra,Toys,2064.55,41.12,4.08,495,1.279,discounted replica,0.742,0.822,,3.53,22,16.467,6,4,0,1.67,,97.43,0
P0836,Vacuum Cleaner Plus,Home,6635.94,37.97,3.91,488,1.019,genuine sealed,0.669,0.688,,3.55,24,14.194,2,6,1,0.27,0.02,116.14,1
P0837,Stuffed Animal Ultra,Toys,12216.24,38.23,,573,1.825,genuine imported,0.72,0.819,,4.39,35,20.619,2,7,1,1.01,0.01,102.99,
P0838,Leather Jacket Ultra,Fashion,4326.14,23.95,3.8,395,1.213,original imported,0.814,0.784,,4.72,24,15.06,6,9,0,1.7,0,104.99,1
P0839,Pillow Set Classic,Home,4733.62,19.04,4.38,318,0.932,authentic genuine,0.782,0.747,,3.87,32,12.831,4,5,0,1.51,0.02,77.75,1
P0840,Pillow Set Max,Home,11196.71,43.01,2.36,154,1.001,discounted warranty,0.947,0.63,,3.77,29,9.426,8,12,0,1.2,0.03,89.94,0
P0841,Body Lotion Modern,Beauty,2611.93,25.64,,428,1.329,imported sealed,0.664,0.791,,3.15,15,16.752,7,6,0,1.08,0.01,70.85,0
P0842,Silk Scarf Lite,,2582.85,15.96,3.91,236,0.989,premium warranty,0.704,0.693,,3.88,26,12.751,7,6,1,0.75,0.01,90.44,0
P0843,Lipstick Max,Beauty,6110.19,20.51,3.62,417,,premium sealed,0.649,0.499,,3.75,32,12.306,4,5,1,3.43,0.01,87.72,0
P0844,Leather Jacket Plus,Fashion,187.65,44.96,4.19,479,1.39,premium imported,0.813,,,3.9,30,10.517,6,8,0,0.23,0.03,126.21,
P0845,Portable Speaker Pro,Electronics,4388.43,,4.25,464,1.367,original imported,0.746,0.754,,2.5,25,14.58,5,6,1,2.7,0.02,76.03,1
P0846,Face Mask Max,Beauty,13102.55,27.79,3.55,759,1.223,premium imported,0.785,0.438,,4.21,30,13.212,7,3,0,1.72,0.02,74.86,0
P0847,Generic Product P0847,,8692.18,32.75,3.08,303,0.706,refurbished replica,0.849,0.637,,3.38,22,,5,9,0,1.33,0.01,91.22,1
P0848,Green Tea Max,Grocery,16238.22,32.02,3.49,321,1.398,premium original,0.644,0.624,,4.14,25,9.948,8,5,0,1.15,0.02,140.25,1
P0849,Organic Honey Max,Grocery,2016.31,36.41,3.55,433,1.096,original authentic,0.686,0.682,,2.85,25,14.846,8,9,1,2.22,0.01,112.4,0
P0850,Smart TV Max,Electronics,11322.77,41.43,3.18,387,1.078,discounted imported,0.83,0.661,,4.08,26,7.318,8,9,0,1.65,0.02,100.32,1
P0851,Face Mask Plus,Beauty,7988.8,32.05,4.09,329,0.835,authentic genuine,0.772,0.603,,3.77,31,14.656,8,13,1,0.32,0.02,51.12,0
P0852,Wireless Earbuds Max,Electronics,7116.52,32.31,3.82,442,1.365,original sealed,0.701,0.746,,3.71,31,9.665,8,9,1,1.32,0.02,79.5,1
P0853,Remote Control Car Classic,Toys,7837.41,30.21,3.47,333,1.103,imported authentic,0.652,0.772,,3.2,24,11.04,5,7,0,1.62,0.02,77.6,0
P0854,Basmati Rice Max,Grocery,12360.59,37.64,3.61,485,1.257,refurbished limited,0.892,0.701,,3.12,26,5.71,11,5,0,2.24,0.02,108.72,0
P0855,Food Processor Plus,Home,5748.47,25.06,2.77,249,0.449,authentic imported,0.67,0.531,,4.3,25,12.976,2,6,1,1.55,0.01,76.24,0
P0856,Stuffed Animal Classic,Toys,19446.37,43.86,3.36,439,1.465,premium authentic,0.706,0.714,,4.46,17,13.416,8,7,0,0.19,0.09,78.67,1
P0857,Blender Lite,Home,4568.6,56.62,4.24,408,0.921,genuine imported,0.687,0.729,,4.1,25,15.487,3,,1,1.87,0.01,69.48,1
P0858,Action Figure Max,Toys,889.76,19.75,4.46,293,1.266,discounted limited,0.657,0.777,,3.77,13,13.551,5,5,1,0.58,0.03,101.43,0
P0859,Action Figure Modern,Toys,,35.14,3.03,267,1.23,discounted replica,0.849,0.716,,4.49,26,14.982,6,6,1,1.51,0.02,86.9,0
P0860,Gaming Mouse Modern,Electronics,3552.63,40.02,3.2,394,1.095,authentic genuine,0.623,0.888,,3.4,23,6.042,7,9,0,1,0.01,108.45,0
P0861,Generic Product P0861,,6229.51,36.2,2.79,380,1.489,original imported,0.779,0.891,,3.22,24,1.507,5,3,0,2.53,0.02,94.76,1
P0862,Portable Speaker Pro,Electronics,9768.57,46.76,3.67,280,1.289,authentic genuine,0.723,0.683,,4.92,33,11.271,6,2,1,1.05,0.01,93.53,0
P0863,Stuffed Animal Lite,Toys,9664.23,28.43,3.41,364,1.076,genuine warranty,0.787,0.665,,3.41,27,14.808,7,3,0,0.03,0.01,83.31,0
P0864,HD Camera Lite,Electronics,3010.27,30.15,4.28,368,1.637,refurbished discounted,0.818,0.649,,2.93,21,15.205,7,8,1,1.26,0.02,80.03,1
P0865,Vacuum Cleaner Classic,Home,13231.82,36.62,3.31,482,1.261,authentic sealed,0.694,0.768,,3.56,33,8.98,6,7,0,3.08,0.01,59.65,1
P0866,Stuffed Animal Classic,Toys,15840.08,13.06,3.79,381,0.919,discounted limited,0.571,0.718,,3.46,29,10.888,8,8,1,1.22,0.01,71.28,1
P0867,Food Processor Lite,Home,150.12,39.56,2.96,608,1.275,refurbished limited,0.842,0.847,,4.39,29,19.278,8,6,1,1.54,0.02,75.37,0
P0868,Silk Scarf Modern,Fashion,11444.39,32.58,3.25,344,1.21,authentic warranty,0.725,0.853,,3.45,25,6.751,7,12,1,4.05,0.01,,1
P0869,Vacuum Cleaner Plus,Home,1240.88,37.48,5.42,297,1.038,refurbished discounted,0.834,0.663,,3.5,23,8.657,5,8,0,2.25,0.02,89.62,1
P0870,HD Camera Pro,Electronics,13806.01,27.72,3.45,400,1.3,authentic original,0.74,0.727,,3.38,32,13.668,4,4,0,,0.02,114.01,0
P0871,Wireless Earbuds Premium,Electronics,7750.28,37.78,3.57,362,1.568,genuine premium,,0.637,,3.7,24,17.303,10,8,1,2.67,0.02,91.26,1
P0872,Generic Product P0872,,14800.57,36.92,3.08,405,1.036,refurbished limited,0.723,0.573,,2.78,25,9.618,4,10,1,2.18,0.01,77.29,1
P0873,Coffee Beans Pro,Grocery,11820.51,34.08,3.3,407,1.64,discounted genuine,0.791,0.826,,4.37,25,11.055,5,8,1,1.8,0.01,114.29,0
P0874,Blender Pro,Home,5540.06,23.23,2.91,603,1.421,premium genuine,0.682,0.766,,4.26,16,6.216,9,10,1,2,0.01,84.85,1
P0875,Coffee Beans Max,Grocery,10739.27,37.28,4.39,405,1.127,refurbished replica,0.766,0.62,,3.86,30,9.301,3,4,1,4.35,0.02,89.85,0
P0876,Generic Product P0876,,6764.47,36.69,3.15,313,1.181,discounted genuine,0.789,,,3.28,29,9.142,4,7,0,2.6,0.02,100.21,0
P0877,Cotton Shirt Max,Fashion,920.62,32.79,3.38,307,1.888,genuine original,0.784,0.616,,4.07,18,6.148,7,3,1,0.74,0.02,105.09,0
P0878,Generic Product P0878,,3680.43,13.38,3.85,436,1.61,authentic premium,0.755,0.569,,2.86,21,17.222,3,7,1,1.18,0.01,92.41,1
P0879,Silk Scarf Lite,Fashion,6212.92,49.35,3.9,427,1.431,imported premium,0.731,,,3.37,21,13.141,6,11,0,0.39,0.03,98.21,1
P0880,Beauty Serum Modern,Beauty,9458.59,41.72,4.25,450,1.271,premium sealed,0.731,0.596,,3.76,28,17.186,8,8,0,0.88,0.02,89.23,1
P0881,Generic Product P0881,,12774.55,23.11,3.21,342,1.114,genuine warranty,0.74,0.685,,3.63,31,17.672,8,4,1,1.52,0.02,49.57,1
P0882,Generic Product P0882,,4230.44,38.81,3.85,520,1.584,original authentic,0.722,0.698,,3.27,30,5.523,5,7,1,1.82,0.02,100.47,0
,Body Lotion Ultra,Beauty,62536.07,44.62,3.2,774,1.077,authentic original,0.774,0.581,,3.44,33,6.862,6,5,0,2.32,0.02,92.38,0
P0884,Green Tea Classic,Grocery,5663.93,29.52,3.48,418,1.279,imported premium,0.621,0.728,,3.39,22,9.426,8,3,1,2.13,0,101.89,1
P0885,Generic Product P0885,,839.38,27.12,4.32,539,1.059,authentic warranty,0.662,0.655,,4.07,27,30.498,6,4,0,1.79,0.01,96.08,1
P0886,Portable Speaker Premium,Electronics,13633.81,26.14,3.7,463,1.149,replica discounted,0.621,0.672,,4.25,22,20.677,6,6,0,0.14,0.01,94.42,1
P0887,Stuffed Animal Premium,Toys,2003.3,47.72,3.53,393,0.927,replica limited,0.816,0.787,,2.86,40,15.671,7,12,0,1.23,0.01,70.21,1
P0888,Vacuum Cleaner Pro,Home,10172.12,16.48,3.26,624,1,genuine original,0.72,0.55,,3.39,17,9.048,5,6,1,1.9,0.01,107.07,1
P0889,Denim Jeans Premium,Fashion,5633.28,111.71,3.33,130,1.079,refurbished replica,0.743,0.782,,3.82,31,8.103,8,6,1,1.72,0.02,106.99,1
P0890,Remote Control Car Plus,Toys,12221.61,12.18,3.6,315,1.28,discounted genuine,0.701,0.55,,4.52,78,14.885,8,5,0,1.83,0.01,79.11,1
P0891,Lipstick Ultra,Beauty,3943.85,28.54,2.95,549,1.246,genuine imported,0.662,0.667,,3.37,21,8.197,4,9,0,1.07,0.01,93.2,1
P0892,Portable Speaker Max,Electronics,8359.65,44.94,2.89,600,1.249,genuine imported,0.697,0.65,,4,31,5.723,9,7,1,3.7,0.01,82.65,1
P0893,Remote Control Car Lite,Toys,13449.02,31.92,3.87,303,0.893,discounted limited,1.6,0.722,,3.18,31,11.635,9,2,1,2.59,0.01,85.03,1
P0894,Generic Product P0894,,7213.77,32.95,3.89,330,1.092,premium original,0.785,0.797,,2.93,19,6.394,6,6,1,1.3,0.02,98.16,
P0895,Hair Conditioner Lite,Beauty,5905.5,51.62,2.14,354,1,genuine warranty,0.786,0.847,,3.57,26,11.075,6,16,0,1.41,0.01,99.45,0
P0896,Leather Jacket Plus,Fashion,5821.94,38.02,4.44,479,1.138,imported authentic,0.75,0.721,,3.42,29,11.463,8,9,0,1.6,0.02,78.97,0
P0897,Silk Scarf Premium,Fashion,10462.46,23.87,3.75,250,0.758,imported original,0.687,0.6,,3.54,35,60.032,4,2,1,1.03,0.01,116.29,0
P0898,Cookware Set Lite,Home,11571.76,44.46,3.98,456,1.356,authentic sealed,0.769,0.803,,3.03,26,11.187,3,11,0,2.15,0.02,84.78,0
P0899,Stuffed Animal Plus,Toys,770.02,24.6,3.56,432,0.977,original imported,0.711,0.826,,3.14,28,9.419,5,4,1,0.76,0.01,85.54,0
P0900,Lipstick Premium,Beauty,4854.5,39.37,3.94,447,1.024,replica refurbished,0.675,0.753,,3.04,30,16.306,4,11,0,1.88,0.01,87.56,1
P0901,Vacuum Cleaner Lite,Home,15208.69,26.06,2.63,469,1.306,genuine original,0.687,0.628,,4.47,32,20.631,7,6,0,1.24,0.01,221.44,1
P0902,Leather Jacket Premium,Fashion,10217.31,25.25,4.21,328,1.214,replica limited,0.69,0.477,,5.21,28,5.04,9,7,0,0.4,0.02,71.91,0
P0903,Pillow Set Plus,Home,8714.31,46.28,3.45,440,0.983,imported premium,0.768,0.685,,3.68,29,20.609,6,15,1,1.5,0.01,75.61,1
P0904,Cotton Shirt Ultra,Fashion,12449.5,27.08,3.46,424,1.638,genuine imported,0.624,0.566,,4.16,20,24.548,4,3,0,1.85,0.02,95,1
P0905,Generic Product P0905,,11969.5,27.44,2.97,295,0.737,refurbished discounted,0.669,0.757,,4.04,18,11.878,7,7,1,1.85,0.01,67.21,1
P0906,Beauty Serum Classic,Beauty,5214.36,,2.58,424,1.368,discounted imported,0.727,0.729,,4.05,24,21.095,3,7,0,1.74,0.03,62.32,1
P0907,Vacuum Cleaner Plus,,150.12,35.55,3.44,501,1.569,imported premium,0.808,0.823,,3.33,24,8.479,11,5,0,1.69,0.02,92.15,1
P0908,Remote Control Car Premium,Toys,8486.3,33.89,3.2,367,1.587,imported sealed,0.693,0.654,,3.91,24,13.581,10,4,0,0.03,0.01,64.46,0
P0909,Portable Speaker Classic,Electronics,3011.84,29.74,3.27,478,1.716,genuine premium,0.796,0.927,,3.36,33,25.59,7,9,1,0.73,0.01,81.48,0
P0910,Silk Scarf Lite,Fashion,9995,42.6,3.88,431,0.851,original sealed,0.767,0.646,,3.95,23,9.151,7,6,1,1.33,0.01,100.27,0
P0911,Organic Honey Classic,Grocery,5597.97,31.83,4.06,408,1.41,,0.861,0.768,,4.55,30,13.746,7,5,1,1.2,0.01,82.12,1
P0912,Action Figure Modern,Toys,9340.35,39.86,2.51,480,1.212,discounted imported,0.792,0.67,,2.88,34,12.924,4,,1,2.41,0.01,112.89,1
,Face Cream Lite,Beauty,9593.3,42.99,4.12,345,1.356,replica discounted,0.787,0.765,,3.59,31,16.067,5,5,1,1.56,0.01,104.92,1
P0914,Cotton Shirt Modern,Fashion,2131.96,31.68,3.19,386,1.379,replica limited,0.766,0.718,,4.44,20,13.044,8,7,0,1.53,0.02,76.76,0
P0915,Smart TV Plus,Electronics,14856.31,19.44,3.63,503,1.05,imported authentic,0.682,0.603,,3.28,36,18.159,8,9,1,0.03,0.02,83.86,0
P0916,Action Figure Max,Toys,11893.92,36.81,3.66,578,1.223,authentic original,0.818,0.726,,3.36,32,11.959,6,5,1,0.03,0.02,90.15,0
P0917,Designer Handbag Premium,Fashion,150.12,37.6,4.13,335,0.58,genuine original,0.907,0.755,,3.9,12,10.92,5,9,0,2.62,0.01,94.61,0
P0918,Generic Product P0918,,5517.95,31.59,3.38,261,0.718,discounted genuine,0.743,0.766,,3.71,16,14.438,7,2,1,0.91,0.01,96.41,0
P0919,Body Lotion Classic,Beauty,4956.02,38.46,3.95,332,1.691,genuine original,0.696,0.676,,4,30,7.692,2,6,1,1.27,0.02,96.07,0
P0920,HD Camera Pro,Electronics,9333.46,24.33,4.54,363,1.01,imported premium,0.596,0.649,,3.53,,17.317,8,4,0,0.33,0.02,91.14,1
P0921,Action Figure Classic,Toys,9448.9,30.77,3.45,428,1.292,refurbished limited,0.995,0.6,,3.4,16,9.878,8,11,1,1.02,0.01,94.51,0
,HD Camera Modern,Electronics,6726.49,33,4.15,470,1.057,discounted genuine,0.821,0.675,,3.07,27,10.253,10,5,1,0.75,0.01,109.86,1
P0923,Pillow Set Pro,Home,14584.62,27.82,3.85,413,1.058,imported sealed,0.711,0.714,,3.35,24,13.577,7,8,1,0.25,0.03,84.05,1
P0924,Basmati Rice Pro,Grocery,883.24,25.56,3.17,275,1.552,,0.763,0.653,,3.78,19,11.94,7,6,1,1.05,0.02,87.26,1
P0925,Generic Product P0925,,4015.84,30.35,4.05,453,1.615,premium genuine,0.682,0.652,,4.67,32,26.016,9,10,1,0.93,0.02,114.3,0
P0926,Basmati Rice Classic,Grocery,674.49,28.21,4.17,288,1.099,replica limited,0.721,0.762,,3.27,39,16.489,4,2,0,2.42,0.01,84.5,1
P0927,Hair Conditioner Premium,Beauty,11198.65,,3.6,460,1.581,refurbished limited,1.39,0.701,,4.3,21,9.544,8,4,1,2.37,0.01,96.51,1
P0928,Generic Product P0928,,12738.86,27.98,2.84,365,0.846,genuine warranty,0.745,0.58,,4.6,21,10.221,8,6,0,0.87,0.01,88.22,0
P0929,Coffee Beans Max,Grocery,1669.66,32.66,3.67,383,1.398,premium original,0.658,0.606,,3.76,28,7.186,6,2,0,1.54,0,78.58,
P0930,Remote Control Car Premium,Toys,5265.72,33.03,3.27,402,1.516,original authentic,0.741,0.766,,4.12,31,12.722,9,7,1,0.03,0.01,82.51,1
P0931,Cashew Nuts Ultra,Grocery,10345.2,42.26,3.29,240,1.18,genuine warranty,0.592,0.779,,4.15,22,18.122,6,7,1,0.94,0.02,92.05,0
P0932,Generic Product P0932,,12036.66,45.53,2.92,536,1.47,authentic warranty,0.7,0.599,,2.95,20,6.55,8,8,1,1.66,0.01,120.18,1
P0933,Food Processor Classic,Home,150.12,23.16,3.74,217,1.553,imported genuine,0.706,0.765,,3.89,12,8.721,10,4,0,1.35,0.02,79.66,1
P0934,Building Blocks Max,Toys,12964.77,29.42,3.95,248,1.101,imported premium,0.565,0.779,,3.19,24,19.511,7,4,0,2.73,0.02,67.15,1
P0935,Coffee Beans Modern,Grocery,9041.12,39.94,3.37,312,1.357,replica limited,0.704,0.85,,3.48,14,13.441,7,7,1,1.1,0.02,71.12,0
P0936,Denim Jeans Premium,Fashion,1156.63,26.58,2.83,495,0.976,imported sealed,0.718,0.742,,3.94,30,15.498,7,7,0,0.92,0,81.66,1
P0937,Basmati Rice Pro,Grocery,4193.85,39.96,3.81,483,1.69,discounted warranty,0.789,0.921,,,15,8.313,8,5,0,0.41,0.02,97.58,1
P0938,Cookware Set Premium,Home,4933.94,11.58,4.55,343,1.503,authentic genuine,0.676,0.817,,3.98,34,17.348,3,7,0,2.27,0.13,64.27,0
P0939,HD Camera Premium,Electronics,6207.67,32.12,3.13,269,1.156,genuine imported,0.788,0.448,,4.12,33,11.555,7,4,0,2.06,0.02,90.26,1
P0940,Cashew Nuts Classic,Grocery,11230.18,32.69,4.65,556,1.056,premium genuine,0.724,0.66,,3.47,29,13.044,6,7,1,2.88,0.01,77.3,
P0941,Face Mask Plus,Beauty,4921.7,27.98,3.68,532,1.12,premium original,0.671,0.664,,3.77,30,14.418,8,3,1,0.36,0.01,101.31,0
P0942,Coffee Beans Plus,Grocery,40272.3,24.6,3.57,443,1.429,discounted genuine,0.724,0.621,,3.15,13,11.568,4,8,1,1.2,0.06,74.91,1
P0943,Smartwatch Plus,Electronics,150.12,44.51,4.22,372,1.464,premium authentic,0.687,0.746,,3.29,16,10.289,6,8,1,2.03,0.03,111.13,1
P0944,Basmati Rice Plus,Grocery,5173.7,30.03,2.75,517,0.931,replica refurbished,0.702,0.741,,4.56,25,7.441,11,5,0,2.18,0.03,118.36,1
P0945,Green Tea Modern,Grocery,4220.5,33.53,3.76,433,1.125,genuine imported,0.851,0.624,,3,26,11.897,8,11,0,2.98,0.01,133.15,1
P0946,Body Lotion Classic,Beauty,15064.35,23.84,2.92,351,1.105,replica refurbished,0.703,0.768,,3.82,28,15.151,6,26,1,0.96,0.01,95.93,1
P0947,Stuffed Animal Max,Toys,2683.81,33.57,2.68,349,1.785,imported original,0.775,0.725,,,29,27.158,9,5,0,0.03,0.02,104.03,1
P0948,Robot Toy Plus,Toys,6208,35.48,3.01,341,1.253,authentic original,0.675,0.805,,3.54,37,18.371,6,6,0,0.8,0.02,104.11,1
P0949,Face Mask Modern,Beauty,729.32,28.65,2.86,498,1.065,authentic genuine,0.728,0.659,,3.52,20,3.103,15,11,1,3.18,0.01,73.27,1
P0950,Portable Speaker Lite,Electronics,150.12,35.01,2.8,606,1.045,imported authentic,0.643,0.774,,3.76,,11.647,4,4,1,2.04,0,69.91,1
P0951,Cotton Shirt Pro,Fashion,13310.75,30.74,4.09,557,0.743,genuine original,0.759,0.588,,4.27,30,18.676,6,5,0,1.92,0.01,84.08,1
P0952,Generic Product P0952,,10806.2,28.94,4.1,508,1.19,,0.815,0.746,,2.99,25,23.819,6,7,1,0.71,0.01,81.65,1
P0953,Puzzle Game Max,Toys,4910.83,34.16,3.09,437,1.196,discounted genuine,0.756,0.696,,4.14,21,12.479,7,6,1,1.23,0.01,95.64,1
P0954,Green Tea Modern,Grocery,17443.26,28.47,4.27,376,1.244,discounted imported,0.78,0.585,,2.75,41,9.726,8,6,0,2.1,0.01,74.77,1
P0955,Cashew Nuts Ultra,Grocery,2632.63,20.3,4.21,310,1.356,discounted imported,0.748,0.648,,3.2,14,3.663,6,9,1,0.03,0.02,67.36,1
P0956,Cashew Nuts Classic,Grocery,10645.66,37.06,3.37,412,1.37,genuine warranty,0.666,0.728,,3.99,32,20.471,6,7,1,1.31,0.01,102.24,1
P0957,Blender Max,Home,6467.22,42.32,3.82,366,1.193,original authentic,0.814,0.76,,4.19,28,12.472,5,9,1,2.88,0.02,113.14,0
P0958,Silk Scarf Ultra,Fashion,4680.34,43.7,3.59,436,0.802,replica discounted,0.781,0.684,,3.69,29,12.462,3,7,1,2.26,0.01,100.43,
P0959,Stuffed Animal Max,Toys,301.39,32.3,3.18,217,1.213,imported original,0.785,0.794,,4.8,36,9.599,7,8,0,3.34,0.02,125.61,1
P0960,Green Tea Max,,4144.19,49.04,3.51,372,1.201,premium imported,0.809,0.76,,4.21,15,9.034,3,5,1,1.7,0.01,91.01,0
P0961,Leather Jacket Modern,Fashion,5453.55,20.23,3.73,318,1.467,authentic warranty,0.807,0.653,,3.55,34,7.943,7,6,1,2.24,0.02,81.19,1
P0962,Face Cream Modern,Beauty,150.12,18.03,3.21,244,1.058,authentic original,0.8,0.759,,3.83,17,16.23,7,4,0,2.52,0.02,121.21,0
P0963,Action Figure Pro,Toys,5906.52,,3.54,498,1.304,imported sealed,0.698,0.794,,3.18,22,12.993,5,8,,0.03,0.03,62.84,1
P0964,Designer Handbag Plus,Fashion,10489.16,41.69,3.09,489,0.94,premium warranty,0.89,0.493,,3.56,29,10.664,5,8,0,0.03,0.01,94.61,0
P0965,Organic Honey Modern,Grocery,13844.59,37.73,3.24,470,1.295,discounted imported,0.851,0.554,,2.65,12,16.28,7,4,0,1.45,0.01,70.6,1
P0966,Robot Toy Pro,Toys,150.12,41.07,2.97,311,1.215,authentic sealed,0.626,0.805,,3.53,29,3.8,8,5,0,2.4,0.02,87.95,1
P0967,Pillow Set Lite,Home,488.3,27.8,3.24,321,1.044,imported original,0.891,0.868,,3.71,20,18.747,9,9,1,1.48,0.02,66.49,1
P0968,Building Blocks Lite,Toys,8461.88,40.73,4.14,314,0.966,authentic imported,0.789,0.835,,3.47,19,11.03,8,8,1,2.03,0.02,91.62,0
P0969,Running Shoes Premium,Fashion,2586.68,21.47,2.3,359,1.842,authentic premium,0.866,0.698,,3.57,26,19.919,9,4,0,1.47,0.01,84.08,1
P0970,Face Mask Classic,Beauty,4698.47,27.58,3.29,545,1.22,original authentic,0.731,0.828,,3.87,17,20.238,8,13,0,0.61,0.02,90.95,0
P0971,Gaming Mouse Max,Electronics,11998.56,24.65,3.5,454,0.768,original imported,0.634,0.569,,3.9,19,15.661,9,11,1,1.31,0.01,92.84,0
P0972,Generic Product P0972,,13823.75,37.4,3.2,575,1.074,replica refurbished,0.714,0.591,,3.07,19,4.335,10,6,0,2.24,0.02,91.57,1
P0973,Face Cream Max,Beauty,5994.14,41.4,3.28,544,1.213,genuine original,0.86,0.586,,4.06,26,17.746,7,7,0,2.51,0.01,95.16,1
P0974,Vacuum Cleaner Premium,Home,6617.34,62.28,3.86,394,1.354,original authentic,0.683,0.679,,3.24,26,4.093,10,5,1,2.64,0.02,108.24,0
